Timestamp,PM2.5 (µg/m³),PM10 (µg/m³),NO (µg/m³),NO2 (µg/m³),NOx (ppb),NH3 (µg/m³),SO2 (µg/m³),Ozone (µg/m³),AT (°C),RH (%),WS (m/s),WD (deg),RF (mm),TOT-RF (mm),SR (W/mt2),BP (mmHg),VWS (m/s)
04-07-2021 00:00,42.34,181.33,12.08,24.97,23.11,14.56,7.82,5.89,29.61,43.48,0.3,187.29,0,0,125.33,NA,NA
05-07-2021 00:00,34.14,178.51,11.71,24.32,21.67,16.06,6.27,6.42,29.89,43.7,0.3,186.18,0,0,127.51,NA,NA
06-07-2021 00:00,35.28,172.1,13.04,21.02,19.74,40.61,8.01,5.25,30.18,43.19,0.3,185.21,0,0,128.82,NA,NA
07-07-2021 00:00,43.65,224.94,14.8,19.79,19.48,31.12,7.37,5.62,30.29,43,0.3,184.47,0,0,129.39,NA,NA
08-07-2021 00:00,36.08,251.76,14.72,17.8,17.29,18.76,6.46,5.59,29.87,43.05,0.3,185.76,0,0,126.62,NA,NA
09-07-2021 00:00,35.2,101.67,10.81,20.79,19.85,70.3,5.28,10.34,28.65,43.93,0.3,189.69,0,0,120.22,NA,NA
10-07-2021 00:00,21.35,83.02,19.38,11.91,19.41,6.95,7.29,8.16,32.93,41.42,0.3,154.04,0,0,153.14,NA,NA
11-07-2021 00:00,39.39,94.35,14.78,15.21,20.11,3.37,7.81,10.66,33.54,41.12,0.3,140.2,0,0,161.12,NA,NA
12-07-2021 00:00,24.9,79.02,16.87,9.41,15.66,9.31,7.78,13.92,31.54,43.08,0.3,178.22,0,0,138.69,NA,NA
13-07-2021 00:00,28.29,58.74,13.07,11.14,16.56,5.29,8.89,18.03,31.78,42.58,0.3,174.16,0,0,140.58,NA,NA
14-07-2021 00:00,25.03,56.8,11.77,12.88,16.09,10.87,9.72,19.67,31.44,42.15,0.3,176.95,0,0,137.5,NA,NA
15-07-2021 00:00,31.45,70.8,12.2,16.11,17.82,13.87,10.6,14.77,30.87,42.79,0.3,181.37,0,0,133.02,NA,NA
16-07-2021 00:00,33.45,83.37,23.33,13.31,22.74,19.14,6.94,14.15,31.45,42.24,0.3,170.47,0,0,139.37,NA,NA
17-07-2021 00:00,46.76,125.48,12.35,14.95,18.02,19.62,7.52,10.66,33.87,40.45,0.3,129.73,0,0,163.52,NA,NA
18-07-2021 00:00,27.11,79.75,11.58,16.1,17.98,2.87,7.92,12.18,33.96,40.92,0.3,128.46,0,0,165.03,NA,NA
19-07-2021 00:00,10.37,20.19,11.66,16.39,18.21,10.7,8.13,7.8,33.38,40.56,0.3,129.44,0,0,160.53,NA,NA
20-07-2021 00:00,39.79,83.2,21.95,17.09,27.23,4.08,20.76,3.65,29.65,40.7,0.3,148.04,0,0,133.91,NA,NA
21-07-2021 00:00,46.95,120.58,14.1,16.31,19.88,4.03,27.23,NA,33.45,40.07,0.3,136.53,0,0,158.89,NA,NA
22-07-2021 00:00,24.07,56.53,12.11,16.52,18.5,6.25,27.07,NA,33.53,40.57,0.3,132.36,0,0,160.8,NA,NA
23-07-2021 00:00,28.19,66.62,12.2,17.3,19.12,2.47,26.46,NA,33.65,40.54,0.3,133.82,0,0,161.07,NA,NA
24-07-2021 00:00,30.64,84.23,12.24,18.58,19.84,5.05,27.91,NA,33.79,40.43,0.3,132.05,0,0,162.34,NA,NA
25-07-2021 00:00,21.69,81.01,12.07,18.97,19.8,4,29.22,NA,33.73,40.46,0.3,133.34,0,0,161.81,NA,NA
26-07-2021 00:00,31.85,82.45,11.9,19.39,19.99,0.98,29.41,NA,33.75,40.55,0.3,133.21,0,0,162.15,NA,NA
27-07-2021 00:00,27.04,88.32,12.1,20.03,20.49,9,29.46,NA,33.58,40.14,0.3,130.53,0,0,161.12,NA,NA
28-07-2021 00:00,13.2,34.55,11.98,22.19,21.54,7.9,29.11,NA,32.86,40.1,0.3,130.38,0,0,156.48,NA,NA
29-07-2021 00:00,13.8,53.6,11.89,23.74,22.3,9.8,29.14,NA,32.97,40.18,0.3,130.57,0,0,157.42,NA,NA
30-07-2021 00:00,NA,41.86,11.98,23.56,22.27,8.9,29.27,NA,33.12,40.48,0.3,134.86,0,0,157.5,NA,NA
31-07-2021 00:00,NA,42.45,11.94,21.12,20.94,11.3,29.17,NA,33.25,40.75,0.3,134.52,0,0,158.76,NA,NA
01-08-2021 00:00,NA,79.33,12.08,25.92,23.61,4.9,29.16,NA,33.43,40.56,0.3,133.83,0,0,159.89,NA,NA
02-08-2021 00:00,NA,76.73,12.07,24.41,22.8,10.7,28.89,NA,33.65,40.51,0.3,133.05,0,0,161.6,NA,NA
03-08-2021 00:00,NA,48.76,11.99,20.46,20.62,8.9,28.8,NA,33.8,40.32,0.3,131.11,0,0,162.93,NA,NA
04-08-2021 00:00,NA,49.78,12.02,20.41,20.63,7.6,28.77,NA,33.79,40.62,0.3,132.27,0,0,162.83,NA,NA
05-08-2021 00:00,18,76.61,11.95,22.65,21.77,4,29,NA,33.7,40.83,0.3,134.53,0,0,161.71,NA,NA
06-08-2021 00:00,26.34,100.58,11.94,24.34,22.65,12.1,29.23,NA,33.2,41.51,0.3,150.14,0,0,155.43,NA,NA
07-08-2021 00:00,NA,95.76,12.06,25.37,23.3,8.4,29.51,NA,33.28,41.18,0.3,145.39,0,0,156.99,NA,NA
08-08-2021 00:00,NA,77.69,11.97,27.73,24.48,8.3,29.72,NA,32.98,41.46,0.3,146.92,0,0,154.65,NA,NA
09-08-2021 00:00,25.84,71.99,11.83,24.56,22.68,2.45,23.6,5.52,31.88,42.4,0.3,164.82,0,0,143.79,NA,NA
10-08-2021 00:00,35.86,163.03,11.78,25.11,22.83,6.82,17.22,4.86,31.49,43.02,0.3,178.25,0,0,138.31,NA,NA
11-08-2021 00:00,26.69,151.96,12.57,25.16,23.31,8.37,17.16,5.48,31.36,43.23,0.3,180.3,0,0,137.2,NA,NA
12-08-2021 00:00,28.8,152.16,11.73,25.18,21.8,13.3,10.35,8.1,30.84,43.31,0.3,183.19,0,0,133.09,NA,NA
13-08-2021 00:00,27.18,161.56,13.91,21.42,20.95,11.16,4.7,10.74,30.45,43.56,0.3,184,0,0,130.22,NA,NA
14-08-2021 00:00,29.7,153.7,11.93,19.33,19.22,34.07,4.75,27.39,32.43,41.69,0.3,145.83,0,0,151.18,NA,NA
15-08-2021 00:00,23.65,141.14,11.83,17.84,19.11,NA,4.99,35.53,34.71,39,0.3,96.88,0,0,175.26,NA,NA
16-08-2021 00:00,29.86,178.76,11.53,20.22,20.14,9.2,4.31,16.54,34.4,39.9,0.3,110.34,0,0,171.18,NA,NA
17-08-2021 00:00,44.03,211.81,11.96,22.95,21.56,4.47,4.57,NA,33.72,41.12,0.3,135.73,0,0,162.04,NA,NA
18-08-2021 00:00,49.69,213.21,12.08,19.66,19.83,1.32,4.56,NA,33.04,42.01,0.3,154.32,0,0,153.71,NA,NA
19-08-2021 00:00,70.6,200.43,12.58,21.4,21.18,2.72,4.86,NA,32.4,42.55,0.3,167.02,0,0,146.69,NA,NA
20-08-2021 00:00,31.49,60.65,13.72,20.89,22.18,7.05,4.88,NA,31.36,43.03,0.3,179.51,0,0,137.01,NA,NA
21-08-2021 00:00,NA,24.04,12.07,20.54,20.61,9.51,5.09,NA,30.81,43.03,0.3,181.61,0,0,132.89,NA,NA
22-08-2021 00:00,NA,41.66,12.27,23.48,22.46,11.71,5.21,NA,30.14,43.56,0.3,184.77,0,0,128.46,NA,NA
23-08-2021 00:00,NA,62.47,10.59,25.52,21.47,14.33,4.79,7.62,29.76,43.93,0.3,186.88,0,0,125.89,NA,NA
24-08-2021 00:00,64.42,123.93,14.47,23.05,23.24,6.14,4.69,10.13,31,42.86,0.3,172.98,0,0,136.69,NA,NA
25-08-2021 00:00,30.01,145.14,11.99,20.98,20.75,4.92,5.08,NA,33.08,41.8,0.3,152.15,0,0,154.06,NA,NA
26-08-2021 00:00,25.47,174.49,12.12,23.93,22.18,4.09,5.18,NA,31.63,43.09,0.3,176.66,0,0,139.82,NA,NA
27-08-2021 00:00,34.63,198.34,11.74,24.61,21.92,3.81,4.88,NA,30.6,43.56,0.3,183.63,0,0,131.58,NA,NA
28-08-2021 00:00,40,129.69,12.92,24.32,21.64,23.63,4.79,7.7,29.68,43.74,0.3,186.6,0,0,125.72,NA,NA
29-08-2021 00:00,NA,101.64,14.49,20.36,11.06,11.72,4.27,8.12,NA,NA,NA,NA,NA,0,NA,NA,NA
30-08-2021 00:00,NA,36.81,5.4,15.27,4.24,13.52,4.28,21.67,NA,NA,NA,NA,NA,0,NA,NA,NA
31-08-2021 00:00,NA,32.67,14.57,15.97,8.12,NA,4.06,8.93,NA,NA,NA,NA,NA,0,NA,NA,NA
01-09-2021 00:00,NA,17.6,11.34,16.14,7.12,NA,4.17,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
02-09-2021 00:00,NA,45.42,NA,20.44,2.88,NA,4.2,2.48,29.85,43.5,0.3,185.75,0,0,126,NA,NA
03-09-2021 00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
04-09-2021 00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
05-09-2021 00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
06-09-2021 00:00,43.36,93.8,29.93,66.8,28.13,76.83,4.19,19.38,31.81,80.71,0.3,NA,0,0,109.61,850.83,NA
07-09-2021 00:00,37.83,70.8,10.61,90.75,51.16,75.13,4.58,36.49,29.35,87.75,0.3,NA,0,0,108.68,737.62,NA
08-09-2021 00:00,21.69,56.41,22.35,65.17,47.85,43.08,4.82,25.81,29.06,84.58,0.3,NA,0,0,108.24,736.67,NA
09-09-2021 00:00,29.38,70.42,9.11,48.05,31.53,26.75,3.99,23.46,29.3,84.79,0.3,NA,0,0,107,735.56,NA
10-09-2021 00:00,29.52,58.08,8.1,51.44,33.61,25.11,4.07,25.87,28.09,88.8,0.3,NA,0,0,106.97,735.6,NA
11-09-2021 00:00,15.77,25.05,8.53,59.02,36.66,26.11,3.98,28.13,25.01,95.8,0.3,NA,0,0,107.7,735.69,NA
12-09-2021 00:00,24.12,43.46,8.89,61.4,39.5,21.07,4.21,24.55,27.29,91.82,0.3,NA,0,0,108.07,733.93,NA
13-09-2021 00:00,42.66,75.45,7.11,69.43,42.06,17.55,4.01,38.09,27.02,93.44,0.3,NA,0,0,108.04,734.14,NA
14-09-2021 00:00,19.43,57.26,6.91,66.46,40.78,15.73,4.21,38.94,28.59,84.21,0.3,NA,0,0,108.25,736.33,NA
15-09-2021 00:00,14.9,47.3,10.56,53.75,37.54,14,3.68,28.01,29.29,80.99,0.3,NA,0,0,108.25,737.47,NA
16-09-2021 00:00,15.95,45.78,6.4,41.6,27.07,11.23,4.01,33.88,25.72,91.12,0.3,NA,0,0,106.96,736.39,NA
17-09-2021 00:00,15.52,40.43,6.28,43.69,28.34,11,3.98,32.53,27.28,84.01,0.3,NA,0,0,107,735.45,NA
18-09-2021 00:00,23.79,49.07,6.25,42.1,27.38,10.44,3.87,34.19,28.22,85.26,0.3,NA,0,0,107,737.21,NA
19-09-2021 00:00,26.79,59.01,5.97,41.24,26.79,9.91,3.9,34.41,29.63,83.47,0.3,NA,0,0,107,738.88,NA
20-09-2021 00:00,26.17,66.15,6.36,41.11,26.97,9.33,4.16,32,29.91,84.08,0.3,NA,0,0,107.04,737.94,NA
21-09-2021 00:00,24.08,67.93,5.97,40.26,26.26,8.28,4.09,31.94,29.1,85.1,0.3,NA,0,0,107.01,736.88,NA
22-09-2021 00:00,21.41,52.02,6.28,42.93,27.84,7.61,4.07,34.74,26.97,88.31,0.3,NA,0,0,107,736.79,NA
23-09-2021 00:00,20.16,51.84,6.21,40.63,26.66,7.15,3.91,36.48,27.73,85.85,0.3,NA,0,0,107,738.25,NA
24-09-2021 00:00,21.93,50.54,6.21,44.66,28.81,6.46,3.9,27.44,27.33,88.29,0.3,NA,0,0,106.98,739.04,NA
25-09-2021 00:00,31.27,63.06,6.21,44.69,28.83,6.19,3.96,43.41,28.08,85.61,0.3,NA,0,0,106.97,737.85,NA
26-09-2021 00:00,28.27,58.92,6.24,40.12,26.41,5.95,3.91,41.1,27.96,86.5,0.3,NA,0,0,106.96,737.68,NA
27-09-2021 00:00,47.31,107.69,6.14,41.07,26.84,6.03,4.13,45.58,29.62,82.24,0.3,NA,0,0,106.9,737.88,NA
28-09-2021 00:00,34.33,82.73,6.17,38.27,25.37,5.78,3.79,33.22,30.47,78.67,0.3,NA,0,0,106.94,738.59,NA
29-09-2021 00:00,27.26,67.82,6.27,35.57,24.01,5.59,3.9,34.61,29.91,80.31,0.3,NA,0,0,106.96,739.87,NA
30-09-2021 00:00,33.53,68.76,6.66,34.44,23.58,5.42,4.06,34.71,29.68,82.04,0.3,NA,0,0,106.96,741.09,NA
01-10-2021 00:00,54.02,NA,6.13,37.69,25.04,5.52,3.99,36.36,29.33,84.11,0.3,NA,0,0,106.41,740.48,NA
02-10-2021 00:00,53.26,NA,6.34,36.06,24.34,4.76,3.94,40.83,28.4,87,NA,NA,NA,0,NA,740,NA
03-10-2021 00:00,46.23,NA,6.23,33.03,22.64,4.96,3.75,19.27,NA,NA,NA,NA,NA,0,NA,NA,NA
04-10-2021 00:00,36.3,NA,21.15,18.82,22.27,8.85,4.78,36.19,32.23,67.1,0.3,NA,0,0,107.13,736.67,NA
05-10-2021 00:00,39.69,NA,8.25,25.06,19.93,7.17,4.25,48.34,29.51,77.31,0.3,NA,0,0,107.04,739.71,NA
06-10-2021 00:00,54.27,NA,6.61,33.64,23.2,7.76,4.03,43.81,29.5,79.53,0.3,NA,0,0,106.8,740.02,NA
07-10-2021 00:00,68.18,NA,19.17,41.46,35.01,12.14,4.27,40.44,28.3,79.36,0.3,NA,0,0,107.46,738.89,NA
08-10-2021 00:00,68.12,NA,5.71,39.58,24.95,NA,4.37,57.41,29.06,72.35,0.3,NA,0,0,106.55,737.6,NA
09-10-2021 00:00,68.1,NA,6.71,36.64,24.61,NA,4.07,48.08,29.39,69.01,0.3,NA,0,0,106.74,737.91,NA
10-10-2021 00:00,60.04,NA,6.46,35.49,24.01,NA,4.04,42.91,29.41,68.72,0.3,NA,0,0,106.76,738.4,NA
11-10-2021 00:00,57.24,NA,9.16,35.93,26.42,NA,4.1,50.53,29.74,66.28,0.3,NA,0,0,106.9,738.12,NA
12-10-2021 00:00,68.32,181.38,7.93,36.5,24.89,16.83,6.2,66.17,29.92,64.6,0.3,NA,0,0,107.05,738.26,NA
13-10-2021 00:00,76.27,233.48,7.6,51.89,33.19,11.6,8.68,73.38,28.28,60.32,0.3,NA,0,0,107.38,739.24,NA
14-10-2021 00:00,71.52,226.55,9.45,58.89,37.4,10.5,11.08,68.7,27.21,58.18,0.3,NA,0,0,107.62,738.82,NA
15-10-2021 00:00,91.45,250.07,7.96,61.35,38.18,9.53,9.5,42.42,27.33,62.86,0.3,NA,0,0,107.46,736.69,NA
16-10-2021 00:00,187.15,355.22,8.63,52.55,33.96,9.23,11.18,56.48,28.38,69.73,0.3,NA,0,0,107.44,737.11,NA
17-10-2021 00:00,90.09,149.23,7.06,39.27,26.29,8.49,8.54,31.28,25.56,85.4,0.3,NA,0,0,107.16,739.03,NA
18-10-2021 00:00,12.51,30.76,7.26,32.78,22.64,6.32,7.39,31.82,22.09,93.38,0.3,NA,0,0,107.01,737.95,NA
19-10-2021 00:00,56.02,122.3,7.03,31.3,21.95,5.99,8.88,44.49,24.83,84.77,0.3,NA,0,0,107.35,739.12,NA
20-10-2021 00:00,111.02,241.03,7.31,32.64,22.79,5.81,10.12,58.88,25.49,76.47,0.3,NA,0,0,107.3,742.12,NA
21-10-2021 00:00,67.5,261.33,7.32,35.17,24.13,4.41,9.18,47,25.23,58.92,0.3,NA,0,0,107.38,741.65,NA
22-10-2021 00:00,49.57,188.57,7.36,31.31,22.15,3.95,8.15,45.23,25.29,67.02,0.3,NA,0,0,107.23,742.15,NA
23-10-2021 00:00,78.81,178.43,6.97,25.18,18.65,4.01,9.41,53.74,24.96,74.54,0.3,NA,0,0,107.25,743.8,NA
24-10-2021 00:00,76.05,136.85,7.22,22.8,17.78,3.61,9.21,68.64,24.24,78.35,0.3,NA,0,0,107.12,745.24,NA
25-10-2021 00:00,39.84,96.13,6.78,25.85,19.14,2.95,7.57,68.21,NA,78.38,0.3,NA,0,0,107.24,745.94,NA
26-10-2021 00:00,65.46,151.69,6.98,27.13,19.86,1.81,8,56.79,NA,77.23,0.3,NA,0,0,107.02,745.28,NA
27-10-2021 00:00,112.09,266.35,6.3,28.84,20.46,1.91,11.66,64.64,24.54,60.12,0.3,NA,0,0,106.88,746.62,NA
28-10-2021 00:00,139.54,299.14,6.31,33.24,22.8,2.42,9.93,52.55,22.35,69.15,0.3,NA,0,0,107.01,747,NA
29-10-2021 00:00,145.07,302.81,6.52,30.15,21.26,1.97,11.2,64.16,22.82,69.12,0.3,NA,0,0,107.02,748.45,NA
30-10-2021 00:00,122.8,275.61,6.59,29.02,20.74,1.77,9.32,65.17,22.94,64.65,0.3,NA,0,0,106.93,747.84,NA
31-10-2021 00:00,154.98,354.68,6.41,27.43,19.8,2.56,10.95,59.42,22.63,67.95,0.3,NA,0,0,106.96,745.85,NA
01-11-2021 00:00,162.04,342,6.68,24.38,18.36,2.34,10.93,64.12,22.59,66.81,0.3,NA,0,0,106.98,745.43,NA
02-11-2021 00:00,145.76,282.28,6.45,21.2,16.37,2.57,9.42,76.57,22.22,70.36,0.3,NA,0,0,107.17,746.86,NA
03-11-2021 00:00,175.29,312.12,6.23,22.87,17.16,2.83,11.8,84.33,22.17,72.74,0.3,NA,0,0,107.15,746.58,NA
04-11-2021 00:00,337.17,512.34,6.31,21.02,16.25,2.42,14.62,55.72,21.88,78.82,0.3,NA,0,0,107.38,745.66,NA
05-11-2021 00:00,516.53,604.74,6.56,15.9,13.58,2.66,13.76,48.93,20.83,82.64,0.3,NA,0,0,107.03,745.52,NA
06-11-2021 00:00,350.81,491.26,6.4,17.31,14.2,2.35,10.82,64.06,21.52,67.93,0.3,NA,0,0,107.2,744.02,NA
07-11-2021 00:00,286.85,431.69,6.51,17.96,14.67,1.81,11.29,55.55,21.64,66.31,0.3,NA,0,0,107.14,743.77,NA
08-11-2021 00:00,274.05,438.08,6.62,20.15,15.79,1.64,11.79,43.51,22.34,64.79,0.3,NA,0,0,107.21,745.46,NA
09-11-2021 00:00,274.06,447.96,6.72,19.44,15.54,1.63,14.35,47.17,22.07,63.6,0.3,NA,0,0,107.28,746.18,NA
10-11-2021 00:00,247.11,450.49,6.55,19.49,15.44,1.11,13.92,43.29,21.59,69.52,0.3,NA,0,0,107.18,745.58,NA
11-11-2021 00:00,321.45,546.29,6.86,15.36,13.49,0.77,9.68,24,20.36,76.02,0.3,NA,0,0,107.17,745.33,NA
12-11-2021 00:00,466.86,677.58,6.68,17.6,14.34,1.18,9.16,15.49,20.29,77.78,0.3,NA,0,0,107.19,745.59,NA
13-11-2021 00:00,293.79,577.24,6.7,15.55,13.42,0.75,9.81,15.95,20.62,66.91,0.3,NA,0,0,107.16,745.6,NA
14-11-2021 00:00,164.24,357.74,6.63,13.51,12.28,0.92,14.12,18.59,19.92,63.52,0.3,NA,0,0,107.11,744.64,NA
15-11-2021 00:00,176.75,361.69,6.64,15.72,13.52,0.75,11.28,20.16,19.61,66.32,0.3,NA,0,0,107.1,743.97,NA
16-11-2021 00:00,213.39,372.43,6.45,13.93,12.34,1.12,12.18,19.86,19.4,68.12,0.3,NA,0,0,107.08,744.98,NA
17-11-2021 00:00,183.62,352.2,6.56,12.5,11.65,0.85,11.11,42.96,19.09,69.8,0.3,NA,0,0,106.89,747.04,NA
18-11-2021 00:00,170.22,343.26,6.46,13.84,12.33,0.92,6.43,52.16,19.47,74.92,0.3,NA,0,0,106.97,745.73,NA
19-11-2021 00:00,234.12,420.85,8.81,11.89,13.24,1.08,2.87,20.41,16.1,86.97,0.3,NA,0,0,106.97,744.33,NA
20-11-2021 00:00,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
21-11-2021 00:00,162.9,326,8.64,14.24,14.64,2.46,7.74,24.31,19.97,60.42,0.3,NA,0,0,107.57,745.84,NA
22-11-2021 00:00,110.26,242.61,8.2,12.03,12.79,2.44,8.09,55.85,20.08,56.18,0.3,NA,0,0,107.4,744.88,NA
23-11-2021 00:00,120.33,270.61,8.2,9.03,10.88,1.92,8.58,50.71,18.39,62.46,0.3,NA,0,0,107.23,744.01,NA
24-11-2021 00:00,139.26,277.88,7.94,8.01,10.13,1.29,9.96,49.79,18.99,68.84,0.3,NA,0,0,106.95,745.21,NA
25-11-2021 00:00,173.77,350.92,8.38,7.25,10.01,1.79,7.82,56.19,18.35,75.78,0.3,NA,0,0,106.96,746.53,NA
26-11-2021 00:00,220.75,420.44,7.51,7.03,9.59,1.27,11.47,59.22,18.38,78.88,0.3,NA,0,0,106.93,746.49,NA
27-11-2021 00:00,183.81,335.05,8.22,4.75,8.69,1.49,6.12,45.88,18.55,78.74,0.3,NA,0,0,107.05,747.46,NA
28-11-2021 00:00,183.02,326.97,7.82,4.3,8.47,1.52,7.18,64.83,19.02,80.7,0.3,NA,0,0,107.14,749.25,NA
29-11-2021 00:00,159.1,315.77,7.54,3.79,7.94,0.89,10.62,59.44,18.88,75.26,0.3,NA,0,0,107.08,749.55,NA
30-11-2021 00:00,137.94,311.87,9.68,4.23,9.81,1.41,7.27,47.61,18.73,70.81,0.3,NA,0,0,107.8,748.62,NA
01-12-2021 00:00,172.55,367.57,7.64,3.32,7.53,0.64,8.43,20.79,18.09,76.59,0.3,NA,0,0,107.31,748.98,NA
02-12-2021 00:00,235.15,435.93,7.76,2.85,7.45,0.93,4.71,15.86,16.64,87.37,0.3,NA,0,0,107.44,748.15,NA
03-12-2021 00:00,248,440.39,7.5,2.2,6.57,1.43,11.5,45.26,NA,NA,0.3,NA,0,0,107.65,NA,NA
04-12-2021 00:00,126.21,271.93,7.42,3.67,7.36,1.05,13.39,42.59,NA,NA,0.3,NA,0,0,107.55,NA,NA
05-12-2021 00:00,141.03,281.26,7.59,1.82,6.53,1.18,14.19,34.72,NA,NA,0.3,NA,0,0,107.56,NA,NA
06-12-2021 00:00,108.63,205.76,10.87,4.22,10.44,1.86,13.46,49.67,NA,NA,0.3,NA,0,0,108.33,NA,NA
07-12-2021 00:00,83.75,186.23,7.79,2.02,7.09,1.28,12.43,30.1,NA,NA,0.3,NA,0,0,107.89,NA,NA
08-12-2021 00:00,81.72,189.16,7.6,1.66,6.96,1.05,8.72,36.76,NA,NA,0.3,NA,0,0,107.8,NA,NA
09-12-2021 00:00,102.99,227.22,7.41,2.82,7.28,0.87,8.82,30.35,NA,NA,0.3,NA,0,0,107.66,NA,NA
10-12-2021 00:00,112.13,241.16,7.37,2.52,7.26,0.96,7.67,32.66,NA,NA,0.3,NA,0,0,107.61,NA,NA
11-12-2021 00:00,90.86,212.67,8.73,1.91,7.99,1.06,11.27,36.28,NA,NA,0.3,NA,0,0,107.73,NA,NA
12-12-2021 00:00,116.59,248.45,7.11,1.96,6.57,0.7,13.99,37.1,NA,NA,0.3,NA,0,0,107.47,NA,NA
13-12-2021 00:00,148.34,317.61,6.87,0.96,5.59,0.82,11.17,35.05,NA,NA,0.3,NA,0,0,107.34,NA,NA
14-12-2021 00:00,163.27,354.25,7.05,1.51,5.88,0.82,12.24,36.96,NA,NA,0.3,NA,0,0,107.43,NA,NA
15-12-2021 00:00,136.97,267.76,7.34,1.72,6.74,0.83,20.69,66.46,NA,NA,0.3,NA,0,0,107.64,NA,NA
16-12-2021 00:00,155.86,285.27,7.06,1.42,6.44,0.89,20.66,47.53,NA,NA,0.3,NA,0,0,107.74,NA,NA
17-12-2021 00:00,99.39,196.59,7.08,1.06,6.02,0.95,19.66,54,NA,NA,0.3,NA,0,0,107.93,NA,NA
18-12-2021 00:00,103.99,204.51,6.82,0.68,5.42,0.94,9.67,35.35,NA,NA,0.3,NA,0,0,107.67,NA,NA
19-12-2021 00:00,116.99,225.7,7.09,0.97,5.72,0.9,13.24,48.4,NA,NA,0.3,NA,0,0,107.6,NA,NA
20-12-2021 00:00,145.51,303.23,7.22,1.41,6.46,0.88,38.39,43.41,NA,NA,0.3,NA,0,0,107.39,NA,NA
21-12-2021 00:00,174.33,445.75,7.06,1.58,5.66,0.99,93.51,34.93,NA,NA,0.3,NA,0,0,107.39,NA,NA
22-12-2021 00:00,222.91,453.26,7.12,2.2,5.75,0.8,15.65,21.92,NA,NA,0.3,NA,0,0,107.34,NA,NA
23-12-2021 00:00,256.33,481.55,6.92,0.83,5.29,0.87,28.66,12.19,NA,NA,0.3,NA,0,0,107.65,NA,NA
24-12-2021 00:00,207.26,411.47,7,0.66,4.69,1.13,8.23,12.49,NA,NA,0.3,NA,0,0,107.76,NA,NA
25-12-2021 00:00,235.86,516.43,7.04,1.26,3.99,2.25,17.14,10.93,NA,NA,0.3,NA,0,0,107.46,NA,NA
26-12-2021 00:00,255.18,416.05,6.59,0.65,4.71,1.88,18.47,6.91,NA,NA,0.3,NA,0,0,107.99,NA,NA
27-12-2021 00:00,91.41,180.85,6.33,0.88,4.11,1.66,11.65,6.54,21,73.97,0.3,NA,0,0,108.25,750.47,NA
28-12-2021 00:00,121.65,215.45,6.66,0.68,4.9,1.51,9.03,11.47,15.02,81.67,0.3,NA,0,0,108.43,750.12,NA
29-12-2021 00:00,102.93,199.83,6.62,0.34,4.63,1.31,9.61,12.93,14.38,73.83,0.3,NA,0,0,108.61,750.7,NA
30-12-2021 00:00,107.77,229.74,6.63,0.91,5.05,1.05,11.03,14.12,12.24,64.23,0.3,NA,0,0,108.17,754.79,NA
31-12-2021 00:00,143.62,277.89,6.97,1.85,6.16,1.19,16.6,14.34,NA,72.47,0.3,NA,0,0,108.14,754.54,NA
